<<<<<<< HEAD
YEAR,dma_code,hhinc_per_person_mean,hhinc_per_person_median,employment_rate
2008,839,39302.75539,29215.03444,0.913946588
2008,855,43322.18633,32119.98906,0.924290221
2008,862,37052.11585,29151.38513,0.933933934
2008,866,27578.91763,20367.78,0.902597403
2008,868,31662.95147,23881.22205,0.914893617
2008,881,33896.79116,26172.5973,0.935810811
2009,500,36593.62708,30883.932,0.95601173
2009,501,48210.24734,32965.3491,0.924471299
2009,502,30527.79158,24012.507,0.917981073
2009,503,27570.62339,22621.564,0.898648649
2009,504,44715.65054,33299.342,0.925595238
2009,505,38060.86052,28190.3334,0.868421053
2009,506,49220.96611,36371.0772,0.893491124
2009,507,34147.45142,25535.8811,0.917177914
2009,508,31625.99207,24403.97,0.925806452
2009,509,32199.85289,25694.965,0.902234637
2009,510,33135.69401,26652.8,0.89212828
2009,511,54825.81534,40553.901,0.905511811
2009,512,45754.64735,37730.37,0.90368272
2009,513,29727.93386,22963.053,0.876712329
2009,514,34010.57392,27623.1285,0.926829268
2009,515,37770.99091,29984.4,0.931750742
2009,516,29417.36768,23237.91,0.937106918
2009,517,33925.24636,24987,0.869047619
2009,518,31840.71488,24403.97,0.876221498
2009,519,35402.10038,26086.428,0.891812865
2009,520,31014.71439,23845.927,0.889937107
2009,521,38533.61927,30117.664,0.928143713
2009,522,29702.54464,21480.491,0.911585366
2009,523,34352.73784,27485.7,0.942942943
2009,524,40805.46559,31816.78,0.887978142
2009,525,26808.24294,20264.457,0.929328622
2009,526,32319.63305,25266.8544,0.902912621
2009,527,35241.5787,28335.258,0.910179641
2009,528,31240.37113,22196.785,0.896656535
2009,529,32027.40275,24987,0.883280757
2009,530,29103.3787,22488.3,0.894259819
2009,531,24784.55886,20422.708,0.895131086
2009,532,41760.76844,32982.84,0.945086705
2009,533,43261.02923,34848.536,0.900302115
2009,534,32951.69125,24945.355,0.889967638
2009,535,35815.06096,26469.562,0.925287356
2009,536,30763.99373,23462.793,0.89456869
2009,537,29774.39245,24587.208,0.935691318
2009,538,37449.74433,29701.214,0.920245399
2009,539,35761.52533,26890.1765,0.9
2009,540,27870.75652,22340.0438,0.876254181
2009,541,28972.82563,22098.5028,0.928802589
2009,542,34036.47782,25570.03,0.911242604
2009,543,35508.48631,30009.387,0.941717791
2009,544,40713.434,35015.116,0.957264957
2009,545,30880.81262,24362.325,0.884735202
2009,546,34904.36738,27085.908,0.899109792
2009,547,30189.14581,26993.4561,0.867692308
2009,548,39069.41129,27485.7,0.880952381
2009,549,29343.21448,25886.532,0.915360502
2009,550,32852.62175,24037.494,0.867549669
2009,551,31182.28411,26486.22,0.878338279
2009,552,25144.73741,20639.262,0.918149466
2009,553,26842.3857,22255.088,0.87544484
2009,554,28737.89952,22988.04,0.933566434
2009,555,33414.64201,26694.445,0.917933131
2009,556,41511.63305,30867.274,0.933526012
2009,557,29425.25457,21613.755,0.904109589
2009,558,29984.63954,25916.5164,0.930379747
2009,559,24029.64675,17607.506,0.918454936
2009,560,40039.8801,28984.92,0.913544669
2009,561,33910.83552,27210.843,0.88253012
2009,563,31582.82672,24987,0.887240356
2009,564,27348.33547,21326.4045,0.914498141
2009,565,29066.07494,23275.3905,0.946843854
2009,566,36211.49989,31133.802,0.944598338
2009,567,30015.95444,22993.0374,0.904605263
2009,569,30781.85858,24987,0.929054054
2009,570,28574.3083,21688.716,0.883647799
2009,571,40478.54466,25511.727,0.869230769
2009,573,30727.61683,23396.161,0.937931034
2009,574,27969.93174,24229.061,0.947040498
2009,575,28607.88683,22558.2636,0.88961039
2009,576,34270.06463,26661.129,0.904907975
2009,577,32867.74088,24974.5065,0.91025641
2009,581,25767.2947,21305.582,0.891891892
2009,582,31008.38059,24987,0.912676056
2009,583,26777.04959,21155.66,0.851711027
2009,584,42076.38723,32383.152,0.959654179
2009,588,30840.11166,24987,0.890243902
2009,592,36148.1252,25186.896,0.949832776
2009,596,24160.04824,18615.315,0.908794788
2009,597,26768.27359,21763.677,0.919230769
2009,598,25472.00333,20224.4778,0.932862191
2009,600,30371.80405,22988.04,0.904290429
2009,602,43641.46224,32433.126,0.887573964
2009,603,26838.22836,21081.5319,0.91638796
2009,604,32695.20698,26286.324,0.917808219
2009,605,30525.45746,28010.427,0.962382445
2009,606,30027.70214,22788.144,0.930313589
2009,609,36924.82443,28693.405,0.91884058
2009,610,33211.24317,25936.506,0.87020649
2009,611,38024.0572,29984.4,0.944606414
2009,612,32128.25462,21988.56,0.920265781
2009,613,39606.27969,32932.866,0.949579832
2009,616,37932.98059,29834.478,0.908011869
2009,617,37918.70168,29634.582,0.90778098
2009,618,41767.44889,29489.6574,0.914373089
2009,619,26656.547,20639.262,0.881188119
2009,622,34745.4246,26819.38,0.919753086
2009,623,38940.81895,30509.127,0.918367347
2009,624,31173.33243,26985.96,0.956395349
2009,625,30140.35458,24987,0.95335277
2009,626,33824.85126,28685.076,0.968051118
2009,627,30891.28318,24639.6807,0.932258065
2009,628,27211.22647,21538.794,0.902255639
2009,630,32422.03244,23187.936,0.889250814
2009,631,27419.32775,21089.028,0.912225705
2009,632,27041.87791,21372.214,0.917266187
2009,633,37234.92653,26337.9638,0.960122699
2009,634,33821.30044,25861.545,0.951807229
2009,635,43404.91289,32033.334,0.939226519
2009,636,22540.05648,14792.304,0.888086643
2009,637,34085.75619,29984.4,0.934659091
2009,638,28400.93783,24687.156,0.93030303
2009,639,28032.10106,20964.093,0.90397351
2009,640,31183.99536,24037.494,0.919254658
2009,641,36127.95402,24640.5136,0.940251572
2009,642,33189.03506,24553.892,0.932692308
2009,643,31517.8362,25361.805,0.925675676
2009,644,33751.47677,25911.519,0.941979522
2009,647,20380.61845,14992.2,0.844444444
2009,648,33733.10732,28651.76,0.919753086
2009,649,30393.84398,24912.039,0.934579439
2009,650,32472.48019,25231.8726,0.950920245
2009,651,30776.83505,23770.966,0.926153846
2009,652,38406.52081,29434.686,0.948863636
2009,656,31875.99538,25636.662,0.916107383
2009,657,26607.77976,21488.82,0.946808511
2009,658,33727.83757,27485.7,0.908077994
2009,659,35186.80391,27665.6064,0.903726708
2009,661,33594.84559,24145.771,0.936046512
2009,662,31834.92489,24145.771,0.951456311
2009,669,37617.24807,31758.477,0.955958549
2009,670,30453.23408,22363.365,0.939873418
2009,671,28838.91858,22938.066,0.928994083
2009,673,25477.47882,19356.596,0.891986063
2009,675,37942.78482,31258.737,0.892655367
2009,676,30422.58802,24777.1092,0.904153355
2009,678,33813.84052,26811.051,0.958208955
2009,679,36631.48572,30833.958,0.943396226
2009,682,33607.55451,27985.44,0.945121951
2009,686,29268.98721,23212.923,0.904109589
2009,687,37359.48696,29034.894,0.976676385
2009,691,32136.92277,24862.065,0.930599369
2009,692,32324.53949,26186.376,0.890410959
2009,693,29415.1375,23937.546,0.949206349
2009,698,26896.15106,20671.7451,0.893835616
2009,702,33835.66297,28485.18,0.938888889
2009,705,33069.28503,26367.1153,0.90851735
2009,709,29727.63859,23038.014,0.921686747
2009,710,29013.29512,22988.04,0.951456311
2009,711,28957.01852,21988.56,0.918300654
2009,716,34663.64441,27985.44,0.967065868
2009,717,28010.37603,22013.547,0.911184211
2009,718,31085.40851,22988.04,0.926282051
2009,722,32197.02284,25786.584,0.947075209
2009,724,36618.09735,28485.18,0.946022727
2009,725,34717.53616,27210.843,0.973544974
2009,734,29118.49917,21338.898,0.969178082
2009,736,26392.81526,21318.0755,0.90443686
2009,737,33352.58587,27610.635,0.950819672
2009,740,27771.22378,23720.1591,0.978527607
2009,746,31355.22793,24987,0.928571429
2009,749,25110.14841,17915.679,0.927051672
2009,751,44445.5827,31984.35948,0.950276243
2009,752,38545.75998,30750.668,0.936936937
2009,753,34665.64501,26935.986,0.876876877
2009,754,34498.72233,27010.947,0.936746988
2009,755,30775.49508,24362.325,0.938461538
2009,756,33201.63717,27830.5206,0.956521739
2009,757,35425.28527,25694.965,0.886363636
2009,758,29329.57682,25086.948,0.93768546
2009,759,32097.54559,27985.44,0.948012232
2009,760,28427.97243,23013.027,0.939209726
2009,762,32490.09531,26985.96,0.897515528
2009,764,31857.12834,25736.61,0.926829268
2009,765,26635.59724,20705.894,0.906542056
2009,766,33467.70007,26535.19452,0.957831325
2009,767,34890.25096,29651.24,0.933884298
2009,770,33771.14509,28035.414,0.958944282
2009,771,26144.39684,19173.358,0.876760563
2009,773,35895.59258,28055.4036,0.952229299
2009,789,32311.90773,24367.3224,0.888178914
2009,790,31637.19786,24017.5044,0.936454849
2009,798,29771.45679,24372.3198,0.957055215
2009,800,31201.65572,22363.365,0.892857143
2009,801,29226.65956,22863.105,0.883211679
2009,802,28723.4487,22221.772,0.866197183
2009,803,37909.35679,27173.3625,0.873563218
2009,807,48119.93354,36540.9888,0.90560472
2009,810,31165.61064,26048.9475,0.927051672
2009,811,38066.07401,28934.946,0.884272997
2009,813,28455.83993,24187.416,0.884353741
2009,819,40744.8979,32608.035,0.917142857
2009,820,36827.51026,28485.18,0.907246377
2009,821,38500.10186,29567.95,0.861736334
2009,825,45835.41591,32757.957,0.902578797
2009,828,42014.78899,31450.304,0.872972973
2009,839,36186.97755,27585.648,0.865889213
2009,855,43855.48932,29534.634,0.940809969
2009,862,34783.20355,26930.9886,0.86377709
2009,866,31726.69235,20839.158,0.832298137
2009,868,31611.8233,24987,0.869281046
2009,881,30791.37377,26028.9579,0.914110429
=======
YEAR,dma_code,hhinc_per_person_mean,hhinc_per_person_median,employment_rate
2006,500,33417.24963320835,27270.873750000002,0.965625
2006,501,47016.510728078545,31993.762500000004,0.946031746031746
2006,502,29816.329544688895,24376.2,0.9601328903654485
2006,503,27248.967333041663,22683.408333333336,0.9356913183279743
2006,504,38671.394959453835,31714.451875000002,0.9577039274924471
2006,505,36123.57242759467,29874.38733333334,0.9263803680981595
2006,506,45750.23262493336,34317.54226041667,0.943952802359882
2006,507,31531.261684975005,24706.294375000005,0.9554794520547946
2006,508,30315.523424733314,24300.024375,0.9589041095890412
2006,509,28973.26201384328,24551.234658333335,0.9178885630498533
2006,510,31931.38048310397,25391.875000000004,0.9581993569131833
2006,511,49918.17280573332,40119.162500000006,0.9690140845070423
2006,512,41091.57290487778,33517.275,0.972809667673716
2006,513,29451.772583395825,23868.362500000007,0.9140127388535032
2006,514,28995.903239420455,25129.49229166667,0.9116719242902208
2006,515,36870.6160690167,29031.377083333336,0.9505813953488372
2006,516,26756.51223091669,21329.175000000007,0.9428571428571428
2006,517,32062.486794641674,24884.0375,0.9030303030303031
2006,518,30065.57325551668,23284.349375,0.9507692307692308
2006,519,35915.603951183344,27084.66666666667,0.9406528189910979
2006,520,30186.465326625002,25046.545500000004,0.9189189189189189
2006,521,34657.36370975055,28587.797955000002,0.9401197604790419
2006,522,29614.52465977142,22683.40833333334,0.9449838187702265
2006,523,33895.49815055002,27524.792500000003,0.976878612716763
2006,524,39603.9010928667,30521.033750000002,0.9423631123919308
2006,525,23152.803211699975,18789.987500000007,0.9342105263157895
2006,526,28569.420670108295,23157.390000000007,0.9213836477987422
2006,527,35313.33948499164,28692.818750000006,0.9375
2006,528,31127.48279719167,22852.687500000004,0.9537953795379538
2006,529,31051.70667102499,24553.943125000005,0.9570552147239264
2006,530,29054.00869224166,21609.755218750004,0.953416149068323
2006,531,25154.380053308323,19297.825,0.9345454545454546
2006,532,34539.508890591685,28616.643125000002,0.9415204678362573
2006,533,45665.02141971,35548.625000000015,0.9465875370919882
2006,534,31390.667598582164,23494.013714285717,0.9409722222222222
2006,535,34648.79552059166,27931.062500000004,0.9398280802292264
2006,536,27261.812405487515,23137.076500000006,0.9597315436241611
2006,537,29030.47990374999,22928.863125,0.9301587301587302
2006,538,37438.9448504738,28324.6365625,0.9232954545454546
2006,539,34241.855803842845,25696.577500000003,0.9540983606557377
2006,540,29042.605865274367,23360.525,0.9428571428571428
2006,541,27886.15409131667,22466.731000000003,0.9278688524590164
2006,542,31697.98642901669,25887.0165625,0.93993993993994
2006,543,32961.19415630998,27423.225,0.9359756097560976
2006,544,37651.19650090837,32501.6,0.9696132596685083
2006,545,28077.819135097707,23360.525,0.9502923976608187
2006,546,31071.19747427504,23730.823177083337,0.937125748502994
2006,547,30554.691695987513,25696.577500000003,0.9325513196480939
2006,548,42854.71629997258,29014.449166666673,0.9522184300341296
2006,549,25711.998154966645,20044.346125,0.9249146757679181
2006,550,34635.448873975,26128.239375,0.9438202247191011
2006,551,30195.559680575036,26610.685000000005,0.9373040752351097
2006,552,21115.68587049166,17613.497291666667,0.9621993127147767
2006,553,26827.335587224996,24274.6325,0.9565217391304348
2006,554,25636.781665725,20821.3375,0.9134948096885813
2006,555,35338.06812421667,27423.225,0.9607250755287009
2006,556,39266.633513179164,31368.106700000008,0.9455587392550143
2006,557,27262.706707324985,21837.012500000004,0.9403508771929825
2006,558,31891.106534958337,27283.400408333335,0.9432835820895522
2006,559,22463.770645933342,18282.15,0.9007936507936508
2006,560,34683.56128587224,27156.610312500008,0.9462686567164179
2006,561,37121.03514152503,28946.737500000007,0.9537037037037037
2006,563,31101.446645683336,25882.784583333334,0.930835734870317
2006,564,26732.44716602502,20211.932500000003,0.9602888086642599
2006,565,28017.848204608323,21334.253375,0.9288025889967637
2006,566,33178.844235446675,27359.7453125,0.9583333333333334
2006,567,28433.266727891678,22344.85,0.9217687074829932
2006,569,28735.72898739999,24706.294375000005,0.9430379746835443
2006,570,27500.260901725007,21126.04,0.9372937293729373
2006,571,37283.9668472792,29175.264375000006,0.9518518518518518
2006,573,28105.601847491696,23919.146250000005,0.9761904761904762
2006,574,26444.321255872615,22776.511875000004,0.9571865443425076
2006,575,28647.488159074994,22768.04791666667,0.9251497005988024
2006,576,35394.58231256664,27143.914375000004,0.9344262295081968
2006,577,30550.318949102388,24376.2,0.9462025316455697
2006,581,25217.417583624967,21190.366083333334,0.9709677419354839
2006,582,30098.10160162499,23993.629083333333,0.9397590361445783
2006,583,27412.913867399988,21644.034250000004,0.927536231884058
2006,584,38180.276311513124,28718.210625,0.956268221574344
2006,588,32845.63062095415,26458.333750000005,0.9224137931034483
2006,592,31061.78927674997,21109.112083333337,0.9576547231270358
2006,596,26967.96222358332,22344.85,0.9161849710982659
2006,597,24310.31925679999,18840.771250000005,0.9496124031007752
2006,598,23226.436553809523,19297.825,0.940959409594096
2006,600,27179.91969100894,20101.90104166667,0.9457627118644067
2006,602,39722.3638628369,30096.9894375,0.9376854599406528
2006,603,25038.0788332,20313.500000000004,0.9508196721311475
2006,604,27431.141170950003,24274.632500000003,0.9752066115702479
2006,605,31807.58724114999,25290.307500000003,0.956140350877193
2006,606,27054.585226729767,20512.403020833335,0.951048951048951
2006,609,34936.98270980238,27992.003000000004,0.9409937888198758
2006,610,30604.358034208286,27215.858020833337,0.9258160237388724
2006,611,36479.67937593332,29759.277500000004,0.9653179190751445
2006,612,25707.507009395795,19907.23,0.9496402877697842
2006,613,38602.50688963666,30537.96166666667,0.9403409090909091
2006,616,34740.050195200005,27846.42291666667,0.9350282485875706
2006,617,38973.32705595836,31028.871250000004,0.929539295392954
2006,618,38449.76422267445,29420.719166666673,0.9230769230769231
2006,619,25594.942288333335,20542.026875000003,0.9534883720930233
2006,622,30611.514746268447,21329.175000000007,0.9210526315789473
2006,623,39883.574990958325,29615.390208333338,0.9478260869565217
2006,624,27076.70038908337,22446.417500000003,0.9635854341736695
2006,625,29995.305473433327,23563.660000000003,0.9335443037974683
2006,626,35623.61262380831,26052.06375,0.9603658536585366
2006,627,29571.553336775014,21904.724166666667,0.9258064516129032
2006,628,24959.51975753334,18552.99666666667,0.9302325581395349
2006,630,33893.38419231668,23995.321875000005,0.9580645161290322
2006,631,24254.791675798806,19364.097793750007,0.9487179487179487
2006,632,25531.77552546427,21862.404375000006,0.9405940594059405
2006,633,35748.62359560001,24376.2,0.9607250755287009
2006,634,30763.93885885833,21918.266500000005,0.9685534591194969
2006,635,42423.784840394066,30978.0875,0.9555555555555556
2006,636,19198.148711032743,12792.426625000002,0.9323843416370107
2006,637,32046.236671758343,25713.50541666667,0.938337801608579
2006,638,29487.634544133354,25738.897291666668,0.9798270893371758
2006,639,26465.35612695,23479.02041666667,0.9188311688311688
2006,640,30116.18637211668,23360.525,0.9141104294478528
2006,641,32383.432839820212,25010.996875000004,0.935483870967742
2006,642,28442.175619586666,22344.85,0.9525316455696202
2006,643,28583.709355287516,20905.97708333334,0.9060402684563759
2006,644,26936.754187263323,21278.39125,0.9534883720930233
2006,647,21328.116328091663,15235.125000000002,0.8844765342960289
2006,648,31422.262964981655,25391.875000000004,0.956268221574344
2006,649,28960.06112465,24376.2,0.9558359621451105
2006,650,33383.94903554166,25264.915625000005,0.9657320872274143
2006,651,27480.75147776665,21430.742500000004,0.9492063492063492
2006,652,32332.916841096434,26157.1861125,0.9498607242339833
2006,656,29985.293626400024,23606.826187500003,0.9372937293729373
2006,657,26238.80033856665,21346.949312500008,0.9469964664310954
2006,658,30299.75898796189,26877.299687500003,0.9622093023255814
2006,659,32633.77781641905,25287.768312500004,0.9402985074626866
2006,661,33379.726197449985,24426.98375,0.9470404984423676
2006,662,28459.17118020834,21842.090875,0.9381107491856677
2006,669,34996.63052153752,29810.06125,0.9585635359116023
2006,670,29348.983666496664,22065.539375000004,0.9655172413793104
2006,671,31307.126250116675,23487.484375000004,0.9580645161290322
2006,673,24321.659268175015,19346.0695625,0.935483870967742
2006,675,32343.082248516635,25899.712500000005,0.9478527607361963
2006,676,29024.730506133346,23477.327624999998,0.940625
2006,678,30325.58673263334,25391.875000000004,0.9532163742690059
2006,679,34211.85348982497,27947.990416666667,0.9675675675675676
2006,682,32041.833043516654,26079.14841666667,0.9582089552238806
2006,686,29103.515400208347,23741.403125000004,0.9169550173010381
2006,687,29240.805544191673,25065.3354875,0.9743589743589743
2006,691,28839.35018224997,22344.85,0.9265175718849841
2006,692,31597.064695181685,24037.641666666666,0.9433333333333334
2006,693,29366.688884077386,22514.129166666666,0.939297124600639
2006,698,29548.9962107,23969.930000000004,0.9555555555555556
2006,702,30229.268918149995,25391.875000000004,0.9691011235955056
2006,705,32762.430079816655,26407.550000000007,0.9497041420118343
2006,709,28530.770608947623,21329.175000000007,0.9169435215946844
2006,710,25823.703784258323,19619.45541666667,0.9466666666666667
2006,711,25648.1298025,18722.275833333333,0.9498069498069498
2006,716,32644.78300972422,25214.131875000003,0.9376854599406528
2006,717,27226.838579989282,23375.760125,0.9750778816199377
2006,718,28921.808095683326,21278.39125,0.9228295819935691
2006,722,31743.19683173334,24884.0375,0.9801699716713881
2006,724,31537.860525450014,27423.225,0.9614243323442137
2006,725,29849.77312682498,24426.98375,0.9857142857142858
2006,734,23334.322954908315,19221.649375,0.9271523178807947
2006,736,28012.069352416678,22344.850000000002,0.9278996865203761
2006,737,31301.79226357499,26307.25209375,0.9770773638968482
2006,740,28330.700311529206,24147.673125000005,0.9761904761904762
2006,746,29140.589423961897,22370.241875,0.9166666666666666
2006,749,21577.42966908334,13533.869375000002,0.9498432601880877
2006,751,39475.05672179757,30675.9241875,0.9540540540540541
2006,752,35368.165960050006,28438.9,0.9554896142433235
2006,753,36641.11346889998,27592.504166666666,0.9753846153846154
2006,754,31277.31111049165,26305.9825,0.962962962962963
2006,755,27146.79318487381,23385.916875000003,0.953416149068323
2006,756,31399.519259409164,26610.685,0.9643835616438357
2006,757,35808.606652633345,27423.225,0.9478260869565217
2006,758,28242.236474830024,22581.840833333335,0.9622093023255814
2006,759,29804.046954670226,24579.335,0.9624277456647399
2006,760,27610.623470108323,21600.02166666667,0.9777777777777777
2006,762,27897.12507410832,22344.85,0.9488817891373802
2006,764,34424.31209613215,26636.076875000002,0.9590643274853801
2006,765,24041.094792387496,16927.916666666668,0.928082191780822
2006,766,27818.68584809165,24376.2,0.9637462235649547
2006,767,33058.31313523334,26407.550000000003,0.9693251533742331
2006,770,32646.45805932204,27161.519408333334,0.9727272727272728
2006,771,25138.031119757146,18536.068750000006,0.9035714285714286
2006,773,32657.082914583312,26420.245937500003,0.9692307692307692
2006,789,31841.332027349985,24035.948875000002,0.9448051948051948
2006,790,29941.568624188105,22090.93125,0.9300911854103343
2006,798,26577.17551184166,22243.2825,0.948948948948949
2006,800,31912.28036004879,23258.957500000004,0.8981481481481481
2006,801,29412.36456267501,24477.767500000005,0.9506578947368421
2006,802,27495.439492500012,24376.2,0.9196141479099679
2006,803,37345.36128145599,25970.80975,0.9529411764705882
2006,807,49147.18703156264,34126.68000000001,0.9345794392523364
2006,810,30426.33207757667,25781.217083333337,0.9203539823008849
2006,811,36259.70820857498,28540.467500000002,0.9501661129568106
2006,813,31164.889768883346,24223.84875,0.9372822299651568
2006,819,41180.94711365003,32171.505625000005,0.9595375722543352
2006,820,35856.03613594582,28438.9,0.9570552147239264
2006,821,35810.514090283315,28015.702083333337,0.9698795180722891
2006,825,43339.02532102004,30571.8175,0.9658385093167702
2006,828,41875.21816026473,28997.521249999998,0.9264705882352942
2006,839,39932.65493808494,27423.225,0.9339080459770115
2006,855,41615.86882174519,29322.53725,0.9585987261146497
2006,862,36480.96560740715,28361.031583333337,0.9260355029585798
2006,866,28867.560797202383,21473.06229166667,0.8984615384615384
2006,868,33250.53901188571,25391.875000000004,0.9178082191780822
2006,881,30220.776520916654,24287.3284375,0.9534883720930233
2007,500,37095.44045992901,28639.500500000006,0.9602272727272727
2007,501,44751.50537010471,31355.677506,0.9351851851851852
2007,502,30488.136874362986,24402.888000000006,0.9384615384615385
2007,503,31565.066970668297,25165.478250000004,0.9512987012987013
2007,504,45348.74222719604,33045.57750000001,0.9588607594936709
2007,505,40090.04700998941,30503.610000000004,0.9192546583850931
2007,506,49185.3876162386,37646.538675,0.9658119658119658
2007,507,34292.765625931104,25555.246600000006,0.9290322580645162
2007,508,35261.28584387801,24945.174400000004,0.9641693811074918
2007,509,33206.95018310133,26766.917775,0.9300291545189504
2007,510,34064.901044636,27961.6425,0.9525316455696202
2007,511,58096.485013953316,44236.58941875,0.9565217391304348
2007,512,45089.353762773964,37976.994450000006,0.9686609686609686
2007,513,28903.281823190973,24436.7809,0.9057971014492754
2007,514,34524.43047284803,26622.872950000004,0.9595015576323987
2007,515,37711.91028373299,29774.912650000006,0.9619883040935673
2007,516,27987.498037694008,22962.439750000005,0.9365079365079365
2007,517,37028.49215348799,27097.373550000004,0.9425287356321839
2007,518,33637.43686600071,26029.747200000005,0.9370860927152318
2007,519,35910.177107428484,27131.266450000003,0.9545454545454546
2007,520,32992.83322376471,23996.173200000005,0.9093959731543624
2007,521,37517.36203579038,32223.674675000002,0.9457142857142857
2007,522,31543.91596116801,25292.576625,0.9183006535947712
2007,523,35177.85779266997,28690.339850000004,0.9554317548746518
2007,524,42278.9363378633,32028.790500000006,0.9519774011299436
2007,525,25527.204389234885,20437.418700000002,0.931740614334471
2007,526,30434.489429812224,25216.317600000002,0.9376947040498442
2007,527,35447.593081604,26321.226140000002,0.946875
2007,528,37118.77063764398,26436.462000000003,0.960960960960961
2007,529,31395.030552189983,24712.1607125,0.9181818181818182
2007,530,30703.36664251322,24199.5306,0.934984520123839
2007,531,25867.24531844701,20335.74,0.9018181818181819
2007,532,37679.475020525126,31071.316075000002,0.9480122324159022
2007,533,45830.132261188184,37305.915030000004,0.9655172413793104
2007,534,35620.054561286524,27504.088350000005,0.9498432601880877
2007,535,35731.73820811619,29130.947550000004,0.9269005847953217
2007,536,28434.9580347515,23386.101000000006,0.9213836477987422
2007,537,29887.188643043002,22877.707500000004,0.9333333333333333
2007,538,35253.63418277398,28978.4295,0.9537037037037037
2007,539,38968.10738457632,26368.6762,0.9545454545454546
2007,540,29933.116911833025,22928.546850000002,0.8961937716262975
2007,541,28471.956202249505,23047.172000000002,0.9635761589403974
2007,542,35226.54155422998,29003.849175000003,0.9505813953488372
2007,543,36421.35902472992,28882.851522000004,0.9264705882352942
2007,544,37787.215901456,30469.7171,0.9495548961424333
2007,545,30422.31187546486,22945.493300000002,0.9139072847682119
2007,546,33035.83082191014,26360.202975000004,0.9303030303030303
2007,547,33619.97863321072,28419.196650000005,0.9034090909090909
2007,548,43587.6532713162,29385.144300000004,0.9368421052631579
2007,549,27467.610506302826,23741.976450000002,0.954248366013072
2007,550,37429.46481837004,28825.91145,0.9805825242718447
2007,551,33218.640748122016,27707.445750000006,0.9323076923076923
2007,552,24041.033503510975,19929.025200000004,0.9653979238754326
2007,553,28112.88075409599,23513.199375000004,0.9362416107382551
2007,554,25921.811531731015,21014.106393500002,0.946236559139785
2007,555,33236.09830305402,28978.4295,0.9365558912386707
2007,556,40158.31888259387,32159.278165000003,0.9442815249266863
2007,557,30157.964298751718,23191.216825000003,0.96
2007,558,29805.322715596034,24402.888000000006,0.9415204678362573
2007,559,24274.89925851701,20123.909375000003,0.9708333333333333
2007,560,38672.92448320899,29080.108200000002,0.9494047619047619
2007,561,37595.15161573603,26512.721025,0.9356913183279743
2007,563,31651.47474038899,26260.218920000007,0.9242424242424242
2007,564,26160.403990570976,20166.275500000003,0.9253731343283582
2007,565,30684.14798828801,24208.003825000003,0.9395973154362416
2007,566,34724.08846281301,29486.823000000004,0.9577464788732395
2007,567,29818.201969177582,23665.717425000003,0.904109589041096
2007,569,31752.029551825,26716.078425000007,0.9548387096774194
2007,570,30108.356761993004,22852.287825,0.9318181818181819
2007,571,38812.886569475006,29995.216500000006,0.9351535836177475
2007,573,32391.250711030447,24911.281499999997,0.967948717948718
2007,574,26383.405817089697,21776.188250000003,0.9426751592356688
2007,575,30124.634166146985,23843.655150000006,0.9240506329113924
2007,576,36258.333890061236,29105.527875000007,0.9415384615384615
2007,577,28833.582313852756,23436.940350000004,0.9383116883116883
2007,581,29465.161200287486,23980.921395000005,0.967551622418879
2007,582,31274.422619121575,25834.015702500004,0.9695290858725761
2007,583,26841.94513201402,20674.669000000005,0.870722433460076
2007,584,40884.70667355098,32537.184000000005,0.9883381924198251
2007,588,32047.71339025431,25556.941245,0.9307228915662651
2007,592,33735.27700140202,24741.817,0.9587301587301588
2007,596,27097.308475632,22282.887105,0.9087947882736156
2007,597,24731.174968329004,20335.74,0.9257950530035336
2007,598,25435.065765890024,20164.580855,0.926923076923077
2007,600,27923.180982335296,21335.58055,0.9373040752351097
2007,602,46411.33139503068,32582.939415000004,0.9567723342939481
2007,603,28631.379761160017,21250.8483,0.9537953795379538
2007,604,30658.046049211018,26639.819400000004,0.949438202247191
2007,605,30495.428931797996,25928.0685,0.975
2007,606,28479.845864139133,21428.786025,0.9405594405594405
2007,609,35661.764045241885,29976.575405000003,0.9252873563218391
2007,610,34199.05727713201,29283.465600000003,0.9340659340659341
2007,611,39045.86704193304,31486.504100000002,0.9700272479564033
2007,612,28931.683209929044,22598.091075000004,0.9262820512820513
2007,613,41509.827660079965,33533.63526,0.9489247311827957
2007,616,38848.78220093597,29291.938825000005,0.96875
2007,617,36987.53576977062,30617.998537500003,0.9630681818181818
2007,618,41978.42801458353,26944.855499999998,0.9479768786127167
2007,619,28678.983694926013,23066.660417500003,0.9503311258278145
2007,622,36070.619656377545,26487.30135,0.9459459459459459
2007,623,38935.669429303816,32816.80042500001,0.9333333333333333
2007,624,32234.75900901599,25317.996300000006,0.9796511627906976
2007,625,29855.22085976299,24212.240437500004,0.948170731707317
2007,626,32038.746539374955,24657.08475,0.9682539682539683
2007,627,31787.922810782995,24402.888000000006,0.9545454545454546
2007,628,27002.467329277977,19929.025200000007,0.948339483394834
2007,630,33673.953221716045,25419.675000000003,0.9559748427672956
2007,631,26482.81664147202,21952.43133,0.9419354838709677
2007,632,25503.23726709199,20520.456305000007,0.9357142857142857
2007,633,31729.809705514013,24504.566700000003,0.9719626168224299
2007,634,30632.84822745071,22962.439750000005,0.9694189602446484
2007,635,40134.51098929518,31791.540200000003,0.9393063583815029
